[2016-03-10 09:27:43,692][MainThread:6780][task_id:Mylogging][Mylogging.py:58][INFO][It works!]
[2016-03-10 23:28:09,674][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False]
[2016-03-10 23:28:09,674][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][Kex agreed: diffie-hellman-group1-sha1]
[2016-03-10 23:28:09,674][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][Cipher agreed: aes128-ctr]
[2016-03-10 23:28:09,675][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][MAC agreed: hmac-sha2-256]
[2016-03-10 23:28:09,675][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][Compression agreed: none]
[2016-03-10 23:28:09,697][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>]
[2016-03-10 23:28:09,697][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][Switch to new keys ...]
[2016-03-10 23:28:09,698][MainThread:5576][task_id:paramiko.transport][transport.py:1545][DEBUG][Adding ssh-rsa host key for 192.168.183.131: b'4cc16bb0b21c0cfa9369c2a05f8310e8']
[2016-03-10 23:28:09,707][MainThread:5576][task_id:paramiko.transport][transport.py:1545][DEBUG][Trying discovered key b'5eada47054ded2c0f532102b34631254' in C:\Users\qimi/.ssh/id_rsa]
[2016-03-10 23:28:09,737][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][userauth is OK]
[2016-03-10 23:28:10,187][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][INFO][Authentication (publickey) failed.]
[2016-03-10 23:28:10,188][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][userauth is OK]
[2016-03-10 23:28:10,206][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][INFO][Authentication (password) successful!]
[2016-03-10 23:28:10,206][MainThread:5576][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Max packet in: 32768 bytes]
[2016-03-10 23:28:10,302][Thread-1:6044][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Max packet out: 32768 bytes]
[2016-03-10 23:28:10,302][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][Secsh channel 0 opened.]
[2016-03-10 23:28:10,306][Thread-1:6044][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Sesch channel 0 request ok]
[2016-03-10 23:28:10,351][Thread-1:6044][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] EOF received (0)]
[2016-03-10 23:28:10,351][Thread-1:6044][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] EOF sent (0)]
[2016-03-10 23:28:10,353][Thread-1:6044][task_id:paramiko.transport][transport.py:1545][DEBUG][EOF in transport thread]
[2016-03-10 23:29:34,249][MainThread:6588][task_id:Mylogging][Mylogging.py:58][INFO][It works!]
[2016-03-10 23:29:37,850][MainThread:6588][task_id:__main__][main.py:265][INFO][alex login success.]
[2016-03-10 23:29:51,045][MainThread:6588][task_id:__main__][main.py:74][INFO][alex checkout the host of the group:tomcat.]
[2016-03-10 23:29:59,792][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][starting thread (client mode): 0x32a3828]
[2016-03-10 23:29:59,793][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][Local version/idstring: SSH-2.0-paramiko_1.16.0]
[2016-03-10 23:29:59,829][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][Remote version/idstring: SSH-2.0-OpenSSH_6.6.1]
[2016-03-10 23:29:59,830][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][INFO][Connected (version 2.0, client OpenSSH_6.6.1)]
[2016-03-10 23:29:59,844][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False]
[2016-03-10 23:29:59,844][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][Kex agreed: diffie-hellman-group1-sha1]
[2016-03-10 23:29:59,845][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][Cipher agreed: aes128-ctr]
[2016-03-10 23:29:59,845][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][MAC agreed: hmac-sha2-256]
[2016-03-10 23:29:59,846][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][Compression agreed: none]
[2016-03-10 23:29:59,886][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>]
[2016-03-10 23:29:59,886][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][Switch to new keys ...]
[2016-03-10 23:29:59,887][MainThread:6588][task_id:paramiko.transport][transport.py:1545][DEBUG][Adding ssh-rsa host key for 192.168.183.131: b'4cc16bb0b21c0cfa9369c2a05f8310e8']
[2016-03-10 23:29:59,900][MainThread:6588][task_id:paramiko.transport][transport.py:1545][DEBUG][Trying discovered key b'5eada47054ded2c0f532102b34631254' in C:\Users\qimi/.ssh/id_rsa]
[2016-03-10 23:29:59,926][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][userauth is OK]
[2016-03-10 23:30:00,397][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][INFO][Authentication (publickey) failed.]
[2016-03-10 23:30:00,397][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][userauth is OK]
[2016-03-10 23:30:00,415][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][INFO][Authentication (password) successful!]
[2016-03-10 23:30:00,415][MainThread:6588][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Max packet in: 32768 bytes]
[2016-03-10 23:30:00,514][Thread-1:5976][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Max packet out: 32768 bytes]
[2016-03-10 23:30:00,515][Thread-1:5976][task_id:paramiko.transport][transport.py:1545][DEBUG][Secsh channel 0 opened.]
[2016-03-10 23:30:00,526][Thread-1:5976][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Sesch channel 0 request ok]
[2016-03-10 23:30:00,579][Thread-1:5976][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] EOF received (0)]
[2016-03-10 23:30:00,581][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][starting thread (client mode): 0xb844e0]
[2016-03-10 23:30:00,581][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][Local version/idstring: SSH-2.0-paramiko_1.16.0]
[2016-03-10 23:30:00,620][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][Remote version/idstring: SSH-2.0-OpenSSH_6.6.1]
[2016-03-10 23:30:00,620][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][INFO][Connected (version 2.0, client OpenSSH_6.6.1)]
[2016-03-10 23:30:00,627][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False]
[2016-03-10 23:30:00,627][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][Kex agreed: diffie-hellman-group1-sha1]
[2016-03-10 23:30:00,627][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][Cipher agreed: aes128-ctr]
[2016-03-10 23:30:00,627][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][MAC agreed: hmac-sha2-256]
[2016-03-10 23:30:00,627][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][Compression agreed: none]
[2016-03-10 23:30:00,638][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>]
[2016-03-10 23:30:00,638][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][Switch to new keys ...]
[2016-03-10 23:30:00,639][MainThread:6588][task_id:paramiko.transport][transport.py:1545][DEBUG][Adding ssh-rsa host key for 192.168.183.131: b'4cc16bb0b21c0cfa9369c2a05f8310e8']
[2016-03-10 23:30:00,640][MainThread:6588][task_id:paramiko.transport][transport.py:1545][DEBUG][Trying discovered key b'5eada47054ded2c0f532102b34631254' in C:\Users\qimi/.ssh/id_rsa]
[2016-03-10 23:30:00,680][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][userauth is OK]
[2016-03-10 23:30:01,124][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][INFO][Authentication (publickey) failed.]
[2016-03-10 23:30:01,124][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][userauth is OK]
[2016-03-10 23:30:01,143][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][INFO][Authentication (password) successful!]
[2016-03-10 23:30:01,143][MainThread:6588][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Max packet in: 32768 bytes]
[2016-03-10 23:30:01,237][Thread-3:3916][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Max packet out: 32768 bytes]
[2016-03-10 23:30:01,238][Thread-3:3916][task_id:paramiko.transport][transport.py:1545][DEBUG][Secsh channel 0 opened.]
[2016-03-10 23:30:01,241][Thread-3:3916][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Sesch channel 0 request ok]
[2016-03-10 23:30:01,286][Thread-3:3916][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] EOF received (0)]
[2016-03-10 23:30:01,287][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][starting thread (client mode): 0x3330080]
[2016-03-10 23:30:01,287][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][Local version/idstring: SSH-2.0-paramiko_1.16.0]
[2016-03-10 23:30:01,322][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][Remote version/idstring: SSH-2.0-OpenSSH_6.6.1]
[2016-03-10 23:30:01,322][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][INFO][Connected (version 2.0, client OpenSSH_6.6.1)]
[2016-03-10 23:30:01,332][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False]
[2016-03-10 23:30:01,332][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][Kex agreed: diffie-hellman-group1-sha1]
[2016-03-10 23:30:01,332][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][Cipher agreed: aes128-ctr]
[2016-03-10 23:30:01,332][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][MAC agreed: hmac-sha2-256]
[2016-03-10 23:30:01,332][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][Compression agreed: none]
[2016-03-10 23:30:01,343][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>]
[2016-03-10 23:30:01,344][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][Switch to new keys ...]
[2016-03-10 23:30:01,344][MainThread:6588][task_id:paramiko.transport][transport.py:1545][DEBUG][Adding ssh-rsa host key for 192.168.183.131: b'4cc16bb0b21c0cfa9369c2a05f8310e8']
[2016-03-10 23:30:01,345][MainThread:6588][task_id:paramiko.transport][transport.py:1545][DEBUG][Trying discovered key b'5eada47054ded2c0f532102b34631254' in C:\Users\qimi/.ssh/id_rsa]
[2016-03-10 23:30:01,384][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][userauth is OK]
[2016-03-10 23:30:01,828][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][INFO][Authentication (publickey) failed.]
[2016-03-10 23:30:01,829][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][userauth is OK]
[2016-03-10 23:30:01,848][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][INFO][Authentication (password) successful!]
[2016-03-10 23:30:01,849][MainThread:6588][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Max packet in: 32768 bytes]
[2016-03-10 23:30:01,944][Thread-5:6980][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Max packet out: 32768 bytes]
[2016-03-10 23:30:01,944][Thread-5:6980][task_id:paramiko.transport][transport.py:1545][DEBUG][Secsh channel 0 opened.]
[2016-03-10 23:30:01,947][Thread-5:6980][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] Sesch channel 0 request ok]
[2016-03-10 23:30:01,990][Thread-5:6980][task_id:paramiko.transport][channel.py:1072][DEBUG][[chan 0] EOF received (0)]
[2016-03-10 23:30:01,992][Thread-7:6272][task_id:paramiko.transport][transport.py:1545][DEBUG][starting thread (client mode): 0xb844e0]
[2016-03-10 23:30:01,992][Thread-7:6272][task_id:paramiko.transport][transport.py:1545][DEBUG][Local version/idstring: SSH-2.0-paramiko_1.16.0]
[2016-03-10 23:30:02,025][Thread-7:6272][task_id:paramiko.transport][transport.py:1545][DEBUG][Remote version/idstring: SSH-2.0-OpenSSH_6.6.1]
[2016-03-10 23:30:02,025][Thread-7:6272][task_id:paramiko.transport][transport.py:1545][INFO][Connected (version 2.0, client OpenSSH_6.6.1)]
